"state","year","norrander_legality","religadhrate","initdif","dem_gov","uni_dem_leg","fem_dem","nbrspct","rescaledmedincome","rescaledpopsize","time","time2","webster","intercept","event","billnum"
"Oklahoma",1978,2.6800000667572,0.5740567445755,4,1,1,0.0439999997615814,0,1.6907000541687,0.293265044689178,4,16,0,1,0,20
"Oregon",1978,2.32999992370605,0.354560643434525,7,1,1,0.138999998569489,0,1.3934999704361,0.252387702465057,4,16,0,1,0,20
"Pennsylvania",1978,2.84999990463257,0.606053113937378,0,1,1,0.0430000014603138,0,1.59319996833801,1.18523824214935,4,16,0,1,0,20
"Rhode_Island",1978,2.34999990463257,0.754974603652954,0,1,1,0.0799999982118607,0.5,1.60469996929169,0.0948344618082047,4,16,0,1,0,20
"South_Carolina",1978,2.79999995231628,0.51611053943634,0,0,1,0.0560000017285347,0,1.53489995002747,0.301330327987671,4,16,0,1,0,20
"South_Dakota",1978,2.89000010490417,0.673754930496216,5,1,0,0.0810000002384186,0,1.39230000972748,0.0685251355171204,4,16,0,1,0,20
"Tennessee",1978,2.84999990463257,0.534474194049835,0,1,1,0.0270000007003546,0,1.24849998950958,0.445763289928436,4,16,0,1,0,20
"Texas",1978,2.6800000667572,0.549956858158112,0,1,1,0.0640000030398369,0.25,1.33910000324249,1.3621746301651,4,16,0,1,0,20
"Utah",1978,2.73000001907349,0.768691718578339,4,1,0,0.0480000004172325,0,1.57910001277924,0.138065457344055,4,16,0,1,0,20
"Vermont",1978,2.29999995231628,0.486976236104965,0,0,0,0.168999999761581,0.333333343267441,1.67519998550415,0.0498546399176121,4,16,0,1,0,20
"Virginia",1978,2.73000001907349,0.42065304517746,0,0,1,0.0640000030398369,0,1.41069996356964,0.520649909973145,4,16,0,1,0,20
"West_Virginia",1978,3.14000010490417,0.398595541715622,0,1,1,0.0780000016093254,0,1.74430000782013,0.190884739160538,4,16,0,1,0,20
"Wisconsin",1978,2.82999992370605,0.651086211204529,0,1,1,0.0949999988079071,0,1.37559998035431,0.464838653802872,4,16,0,1,0,20
"Wyoming",1978,2.76999998092651,0.448678195476532,1,1,0,0.122000001370907,0,1.68120002746582,0.0443283170461655,4,16,0,1,0,20
"Alabama",1979,2.79999995231628,0.564403116703033,0,1,1,0.028999999165535,0,1.3668999671936,0.384631663560867,5,25,0,1,0,20
"Arizona",1979,2.27999997138977,0.404337406158447,4,1,0,0.188999995589256,0,1.64479994773865,0.262344837188721,5,25,0,1,0,20
"Arkansas",1979,2.9300000667572,0.531670033931732,5,1,1,0.0299999993294477,0.28571429848671,1.22140002250671,0.224882945418358,5,25,0,1,0,20
"California",1979,2.24000000953674,0.343756556510925,6,1,1,0.0920000001788139,0,1.82430005073547,2.32974147796631,5,25,0,1,0,20
"Colorado",1979,2.30999994277954,0.370927542448044,6,1,0,0.209999993443489,0,1.80560004711151,0.282172590494156,5,25,0,1,0,20
"Connecticut",1979,2.35999989509583,0.613356411457062,0,1,1,0.197999998927116,0.333333343267441,2.00769996643066,0.309952169656754,5,25,0,1,0,20
"Delaware",1979,2.39000010490417,0.405936747789383,0,0,1,0.112999998033047,0,1.78460001945496,0.0591210387647152,5,25,0,1,0,20
"Florida",1979,2.5699999332428,0.387869507074356,3,1,1,0.112999998033047,0,1.62109994888306,0.944404423236847,5,25,0,1,0,20
"Georgia",1979,2.82999992370605,0.469549477100372,0,1,1,0.0640000030398369,0,1.46749997138977,0.537655770778656,5,25,0,1,0,20
"Hawaii",1979,2.47000002861023,0.336734116077423,0,1,1,0.131999999284744,0,1.50329995155334,0.0963491275906563,5,25,0,1,0,20
"Idaho",1979,2.60999989509583,0.504080176353455,5,1,0,0.0839999988675117,0,2.04730010032654,0.0921800807118416,5,25,0,1,0,20
"Illinois",1979,2.53999996185303,0.551218867301941,3,0,1,0.146999999880791,0.16666667163372,1.52849996089935,1.1388498544693,5,25,0,1,0,20
"Indiana",1979,2.73000001907349,0.447644472122192,0,0,0,0.0729999989271164,0,1.93210005760193,0.54612672328949,5,25,0,1,0,20
"Iowa",1979,2.66000008583069,0.613350450992584,0,0,0,0.100000001490116,0.16666667163372,1.75820004940033,0.290510386228561,5,25,0,1,0,20
"Kansas",1979,2.82999992370605,0.533704936504364,0,1,0,0.0850000008940697,0.25,1.67990005016327,0.235160693526268,5,25,0,1,0,20
"Kentucky",1979,3.26999998092651,0.542293906211853,0,1,1,0.0649999976158142,0.125,1.63619995117188,0.36168310046196,5,25,0,1,0,20
"Louisiana",1979,3.01999998092651,0.588472008705139,0,1,1,0.0140000004321337,0,1.32219994068146,0.409103602170944,4,0,0,1,0,20
"Maine",1979,2.40000009536743,0.414015501737595,3,1,0,0.18299999833107,0.5,1.52269995212555,0.111186623573303,5,25,0,1,0,20
"Maryland",1979,2.58999991416931,0.404717355966568,0,1,1,0.149000003933907,0,1.38160002231598,0.418664008378983,5,25,0,1,0,20
"Massachusetts",1979,2,0.637570023536682,3,0,1,0.0799999982118607,0,1,0.570830225944519,0,0,0,1,0,20
"Michigan",1979,2.70000004768372,0.429967910051346,5,0,1,0.0810000002384186,0,1.75750005245209,0.922060787677765,5,25,0,1,0,20
"Minnesota",1979,2.71000003814697,0.652140438556671,0,0,0,0.0900000035762787,0,1.92229998111725,0.404980689287186,5,25,0,1,0,20
"Mississippi",1979,3.15000009536743,0.546443164348602,2,1,1,0.0109999999403954,0.25,1.77610003948212,0.248969122767448,5,25,0,1,0,20
"Missouri",1979,2.77999997138977,0.533371329307556,4,1,1,0.0860000029206276,0,1.20959997177124,0.489304006099701,5,25,0,1,0,20
"Montana",1979,2.50999999046326,0.445088803768158,4,1,0,0.0930000022053719,0,1.55809998512268,0.0777740851044655,5,25,0,1,0,20
"Nebraska",1979,2.72000002861023,0.629306077957153,3,0,0,0.0610000006854534,0.16666667163372,1.54200005531311,0.0867479145526886,5,25,0,1,0,20
"Nevada",1979,2.24000000953674,0.300604403018951,3,0,1,0.0790000036358833,0,1.59249997138977,0.146187379956245,5,25,0,1,0,20
"New_Hampshire",1979,2.23000001907349,0.449065327644348,0,1,0,0.268999993801117,0.333333343267441,1.82109999656677,0.0902668088674545,5,25,0,1,0,20
"New_Jersey",1979,2.30999994277954,0.538384675979614,0,1,1,0.100000001490116,0,1.70130002498627,0.734441637992859,5,25,0,1,0,20
"New_Mexico",1979,2.55999994277954,0.606304228305817,0,1,1,0.0450000017881393,0,1.98000001907349,0.127069994807243,5,25,0,1,0,20
"New_York",1979,2.27999997138977,0.494013696908951,0,1,0,0.0610000006854534,0.200000002980232,1.46539998054504,1.76254260540009,5,25,0,1,0,20
"North_Carolina",1979,2.69000005722046,0.536378860473633,0,1,1,0.12899999320507,0,1.66470003128052,0.579480588436127,5,25,0,1,0,20
"North_Dakota",1979,2.95000004768372,0.742018580436707,6,1,0,0.130999997258186,0,1.44809997081757,0.0650376155972481,5,25,0,1,0,20
"Ohio",1979,2.77999997138977,0.492968946695328,5,0,1,0.068000003695488,0,1.52929997444153,1.07825016975403,5,25,0,1,0,20
"Oklahoma",1979,2.6800000667572,0.576929688453674,4,1,1,0.0399999991059303,0.16666667163372,1.77540004253387,0.297932535409927,5,25,0,1,0,20
"Oregon",1979,2.32999992370605,0.357575267553329,7,0,1,0.143999993801117,0,1.47500002384186,0.257793843746185,5,25,0,1,0,20
"Pennsylvania",1979,2.84999990463257,0.607809841632843,0,0,0,0.0430000014603138,0,1.67799997329712,1.18596911430359,5,25,0,1,0,20
"Rhode_Island",1979,2.34999990463257,0.755234181880951,0,1,1,0.0869999974966049,0.5,1.68799996376038,0.094817228615284,5,25,0,1,0,20
"South_Carolina",1979,2.79999995231628,0.515153825283051,0,1,1,0.0529999993741512,0,1.60969996452332,0.306615144014359,5,25,0,1,0,20
"South_Dakota",1979,2.89000010490417,0.671488344669342,5,0,0,0.0860000029206276,0,1.47109997272491,0.0687625706195831,5,25,0,1,0,20
"Tennessee",1979,2.84999990463257,0.538672745227814,0,0,1,0.0299999993294477,0.125,1.31560003757477,0.45243164896965,5,25,0,1,0,20
"Texas",1979,2.6800000667572,0.548429191112518,0,0,1,0.0659999996423721,0.25,1.41419994831085,1.39248728752136,5,25,0,1,0,20
"Utah",1979,2.73000001907349,0.760304152965546,4,1,0,0.0379999987781048,0,1.67079997062683,0.142082720994949,5,25,0,1,0,20
"Vermont",1979,2.29999995231628,0.482736468315125,0,0,0,0.188999995589256,0.333333343267441,1.76709997653961,0.0505273193120956,5,25,0,1,0,20
"Virginia",1979,2.73000001907349,0.419134169816971,0,0,1,0.0640000030398369,0,1.47899997234344,0.52762496471405,5,25,0,1,0,20
"West_Virginia",1979,3.14000010490417,0.397811949253082,0,1,1,0.0670000016689301,0,1.83669996261597,0.192942380905151,5,25,0,1,0,20
"Wisconsin",1979,2.82999992370605,0.648360729217529,0,0,1,0.0979999974370003,0,1.45640003681183,0.467719346284866,5,25,0,1,0,20
"Wyoming",1979,2.76999998092651,0.445275008678436,1,1,0,0.170000001788139,0,1.76800000667572,0.045714158564806,5,25,0,1,0,20
"Alabama",1980,2.79999995231628,0.574020087718964,0,1,1,0.0260000005364418,0,1.43970000743866,0.389099985361099,6,36,0,1,0,20
"Arizona",1980,2.27999997138977,0.396580785512924,4,1,0,0.136000007390976,0,1.74430000782013,0.271800011396408,6,36,0,1,0,20
"Arkansas",1980,2.9300000667572,0.539880812168121,5,1,1,0.0270000007003546,0.28571429848671,1.29059994220734,0.228499993681908,6,36,0,1,0,20
"California",1980,2.24000000953674,0.344682276248932,6,1,1,0.0710000023245811,0,1.96519994735718,2.3668999671936,6,36,0,1,0,20
"Colorado",1980,2.30999994277954,0.365993827581406,6,1,0,0.153999999165535,0,1.96050000190735,0.289000004529953,6,36,0,1,0,20
"Connecticut",1980,2.35999989509583,0.615639984607697,0,1,1,0.164000004529953,0.333333343267441,2.20519995689392,0.310699999332428,6,36,0,1,0,20
"Delaware",1980,2.39000010490417,0.403023183345795,0,0,0,0.0930000022053719,0,1.94410002231598,0.0595999993383884,6,36,0,1,0,20
"Florida",1980,2.5699999332428,0.385157823562622,3,1,1,0.0879999995231628,0,1.69260001182556,0.973900020122528,6,36,0,1,0,20
"Georgia",1980,2.82999992370605,0.470443814992905,0,1,1,0.0570000000298023,0,1.57369995117188,0.546400010585785,6,36,0,1,0,20
"Hawaii",1980,2.47000002861023,0.332010984420776,0,1,1,0.104999996721745,0,1.78020000457764,0.0984999984502792,6,36,0,1,0,20
"Idaho",1980,2.60999989509583,0.500560939311981,5,1,0,0.0560000017285347,0,2.05970001220703,0.0944999977946281,6,36,0,1,0,20
"Illinois",1980,2.53999996185303,0.551117599010468,3,0,1,0.096000000834465,0.16666667163372,1.69780004024506,1.14189994335175,6,36,0,1,0,20
"Indiana",1980,2.73000001907349,0.447823792695999,0,0,0,0.0540000014007092,0,2.00110006332397,0.549099981784821,6,36,0,1,0,20
"Iowa",1980,2.66000008583069,0.612155616283417,0,0,0,0.0649999976158142,0.16666667163372,1.80379998683929,0.291399985551834,6,36,0,1,0,20
"Kansas",1980,2.82999992370605,0.534407615661621,0,1,0,0.0729999989271164,0.25,1.83650004863739,0.236300006508827,6,36,0,1,0,20
"Kentucky",1980,3.26999998092651,0.54164183139801,0,1,1,0.063000001013279,0.125,1.66260004043579,0.366100013256073,6,36,0,1,0,20
"Louisiana",1980,3.01999998092651,0.588472008705139,0,1,1,0.0140000004321337,0,1.32219994068146,0.392309010028839,0,16,0,1,0,20
"Maine",1980,2.40000009536743,0.410199522972107,3,1,0,0.151999995112419,0.5,1.6311000585556,0.112499997019768,6,36,0,1,0,20
"Maryland",1980,2.58999991416931,0.402171701192856,0,1,1,0.128000006079674,0,1.69939994812012,0.421600013971329,6,36,0,1,0,20
"Massachusetts",1980,1,0.637570023536682,4,0,1,0.0799999982118607,0,1,0.570830225944519,0,0,0,1,0,20
"Michigan",1980,2.70000004768372,0.426784992218018,5,0,1,0.063000001013279,0,1.86530005931854,0.925899982452393,6,36,0,1,0,20
"Minnesota",1980,2.71000003814697,0.650927484035492,0,0,1,0.0799999982118607,0,2.0265998840332,0.407700002193451,6,36,0,1,0,20
"Mississippi",1980,3.15000009536743,0.550404727458954,2,1,1,0.00999999977648258,0.25,1.72950005531311,0.252000004053116,6,36,0,1,0,20
"Missouri",1980,2.77999997138977,0.523595988750458,4,1,1,0.0839999988675117,0,1.07210004329681,0.489304006099701,0,16,0,1,0,20
"Montana",1980,2.50999999046326,0.442742377519608,4,1,0,0.0769999995827675,0,1.63719999790192,0.0786999985575676,6,36,0,1,0,20
"Nebraska",1980,2.72000002861023,0.632110595703125,3,0,0,0.0560000017285347,0.16666667163372,1.66149997711182,0.0798999965190887,6,36,0,1,0,20
"Nevada",1980,2.24000000953674,0.292046278715134,3,0,1,0.0710000023245811,0,1.78949999809265,0.157000005245209,6,36,0,1,0,20
"New_Hampshire",1980,2.23000001907349,0.443118155002594,0,1,0,0.166999995708466,0.666666686534882,1.97520005702972,0.0921000018715858,6,36,0,1,0,20
"New_Jersey",1980,2.30999994277954,0.541543066501617,0,1,1,0.0659999996423721,0,1.91659998893738,0.736400008201599,6,36,0,1,0,20
"New_Mexico",1980,2.55999994277954,0.603307366371155,0,1,1,0.028999999165535,0,1.99660003185272,0.129899993538857,6,36,0,1,0,20
"New_York",1980,2.27999997138977,0.496706008911133,0,1,0,0.0579999983310699,0.200000002980232,1.61290001869202,1.75569999217987,6,36,0,1,0,20
"North_Carolina",1980,2.69000005722046,0.539598643779755,0,1,1,0.111000001430511,0,1.74310004711151,0.587400019168854,6,36,0,1,0,20
"North_Dakota",1980,2.95000004768372,0.739331126213074,6,1,0,0.0729999989271164,0,1.57389998435974,0.0653999969363213,6,36,0,1,0,20
"Ohio",1980,2.77999997138977,0.49512967467308,5,0,1,0.0489999987185001,0,1.68589997291565,1.07969999313354,6,36,0,1,1,20
"Oklahoma",1980,2.6800000667572,0.579802572727203,4,1,1,0.0399999991059303,0.16666667163372,1.84329998493195,0.302599996328354,6,36,0,1,0,20
"Oregon",1980,2.32999992370605,0.360589861869812,7,0,1,0.130999997258186,0,1.60800004005432,0.263200014829636,6,36,0,1,0,20
"Pennsylvania",1980,2.84999990463257,0.609566569328308,0,0,0,0.028999999165535,0,1.74930000305176,1.18669998645782,6,36,0,1,0,20
"Rhode_Island",1980,2.34999990463257,0.755493819713593,0,1,1,0.0829999968409538,0.5,1.78260004520416,0.0948000028729439,6,36,0,1,0,20
"South_Carolina",1980,2.79999995231628,0.514197170734406,0,1,1,0.0480000004172325,0,1.69389998912811,0.311899989843369,6,36,0,1,0,20
"South_Dakota",1980,2.89000010490417,0.669221818447113,5,0,0,0.0610000006854534,0,1.5650999546051,0.0689999982714653,6,36,0,1,0,20
"Tennessee",1980,2.84999990463257,0.542871236801147,0,0,1,0.0280000008642673,0.125,1.38810002803802,0.459100008010864,6,36,0,1,0,20
"Texas",1980,2.6800000667572,0.54690158367157,0,0,1,0.0500000007450581,0.25,1.59179997444153,1.42279994487762,6,36,0,1,0,20
"Utah",1980,2.73000001907349,0.751916646957397,4,1,0,0.0379999987781048,0,1.79779994487762,0.146099999547005,6,36,0,1,0,20
"Vermont",1980,2.29999995231628,0.478496670722961,0,0,0,0.152999997138977,0.333333343267441,1.86520004272461,0.0511999987065792,6,36,0,1,0,20
"Virginia",1980,2.73000001907349,0.417615294456482,0,0,1,0.0520000010728836,0,1.71370005607605,0.534600019454956,6,36,0,1,0,20
"West_Virginia",1980,3.14000010490417,0.397028386592865,0,1,1,0.0780000016093254,0,1.80620002746582,0.194999992847443,6,36,0,1,0,20
"Wisconsin",1980,2.82999992370605,0.64563524723053,0,0,1,0.0769999995827675,0,1.58000004291534,0.470600008964539,6,36,0,1,0,20
"Wyoming",1980,2.76999998092651,0.441871821880341,1,1,0,0.126000002026558,0,1.89069998264313,0.0471000000834465,6,36,0,1,0,20
"Alabama",1981,2.79999995231628,0.587584495544434,0,1,1,0.0240000002086163,0,1.51250004768372,0.390595883131027,7,49,0,1,0,20
"Arizona",1981,2.27999997138977,0.399960339069366,4,1,0,0.0829999968409538,0,1.84389996528625,0.281272262334824,7,49,0,1,0,20
"Arkansas",1981,2.9300000667572,0.546520471572876,5,0,1,0.0240000002086163,0.28571429848671,1.35979998111725,0.229157254099846,7,49,0,1,0,20
"California",1981,2.24000000953674,0.352503448724747,6,1,1,0.0500000007450581,0,2.10610008239746,2.42781019210815,7,49,0,1,0,20
"Colorado",1981,2.30999994277954,0.368684709072113,6,1,0,0.0979999974370003,0,2.11540007591248,0.293043941259384,7,49,0,1,0,20
"Connecticut",1981,2.35999989509583,0.616369068622589,0,1,1,0.129999995231628,0.333333343267441,2.40269994735718,0.312501162290573,7,49,0,1,0,20
"Delaware",1981,2.39000010490417,0.40870988368988,0,0,0,0.0729999989271164,0,2.10349988937378,0.0603016801178455,7,49,0,1,0,20
"Florida",1981,2.5699999332428,0.390487998723984,3,1,1,0.063000001013279,0,1.76409995555878,1.00588929653168,7,49,0,1,0,20
"Georgia",1981,2.82999992370605,0.480988711118698,0,1,1,0.0509999990463257,0,1.67990005016327,0.556542158126831,7,49,0,1,0,20
"Hawaii",1981,2.47000002861023,0.334075778722763,0,1,1,0.0790000036358833,0,2.05710005760193,0.0997322872281075,7,49,0,1,0,20
"Idaho",1981,2.60999989509583,0.500907301902771,5,1,0,0.028999999165535,0,2.07209992408752,0.09511748701334,7,49,0,1,0,20
"Illinois",1981,2.53999996185303,0.555918872356415,3,0,0,0.0450000017881393,0.16666667163372,1.8672000169754,1.14201605319977,7,49,0,1,0,20
"Indiana",1981,2.73000001907349,0.450566053390503,0,0,0,0.0350000001490116,0,2.07010006904602,0.549631595611572,7,49,0,1,0,20
"Iowa",1981,2.66000008583069,0.611480593681335,0,0,0,0.0299999993294477,0.16666667163372,1.84940004348755,0.290027558803558,7,49,0,1,0,20
"Kansas",1981,2.82999992370605,0.535643577575684,0,1,0,0.0610000006854534,0.25,1.99310004711151,0.237445756793022,7,49,0,1,0,20
"Kentucky",1981,3.26999998092651,0.547927260398865,0,1,1,0.0610000006854534,0.125,1.68889999389648,0.366342961788177,7,49,0,1,0,20
"Louisiana",1981,3.01999998092651,0.586015343666077,0,1,1,0.0140000004321337,0,1.32219994068146,0.386710792779922,1,16,0,1,0,20
"Maine",1981,2.40000009536743,0.410199522972107,3,0,0,0.151999995112419,0.5,1.52269995212555,0.104619778692722,6,4,0,1,0,20
"Maryland",1981,2.58999991416931,0.410299807786942,0,1,1,0.105999998748302,0,2.01729989051819,0.42725470662117,7,49,0,1,0,20
"Massachusetts",1981,1,0.637570023536682,3,0,1,0.0799999982118607,0,1,0.570830225944519,0,0,0,1,0,20
"Michigan",1981,2.70000004768372,0.434525012969971,5,0,1,0.0450000017881393,0,1.97309994697571,0.926262974739075,7,49,0,1,0,20
"Minnesota",1981,2.71000003814697,0.650688588619232,0,0,1,0.0710000023245811,0,2.1308000087738,0.410681009292603,7,49,0,1,0,20
"Mississippi",1981,3.15000009536743,0.565550684928894,2,1,1,0.00800000037997961,0.25,1.68289995193481,0.252532154321671,7,49,0,1,0,20
"Missouri",1981,2.77999997138977,0.521152138710022,4,0,1,0.0610000006854534,0,1.14090001583099,0.477323949337006,3,16,0,1,0,20
"Montana",1981,2.50999999046326,0.441173940896988,4,1,0,0.0599999986588955,0,1.71630001068115,0.0788206532597542,7,49,0,1,0,20
"Nebraska",1981,2.72000002861023,0.632671773433685,3,0,0,0.0509999990463257,0.16666667163372,1.78110003471375,0.0876938477158546,7,49,0,1,0,20
"Nevada",1981,2.24000000953674,0.294985204935074,3,0,1,0.063000001013279,0,1.98650002479553,0.153318330645561,7,49,0,1,0,20
"New_Hampshire",1981,2.23000001907349,0.438326120376587,0,1,0,0.0649999976158142,0.666666686534882,2.12919998168945,0.0939825177192688,7,49,0,1,0,20
