"state","year","std_score","initiative","init_sigs","std_population","std_citideology","unified","std_income","std_legp_squire","duration","durationsq","durationcb","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","event","billnum","year_2012","year_2013","year_","year_1991","year_1992"
"AK",1996,-0.488436698913574,1,10,-0.805887162685394,-0.657241344451904,0,0.833282768726349,0.296250402927399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"AZ",1996,-0.488436698913574,1,12.5,-0.0577866174280643,-0.709568858146667,1,-0.0601118952035904,-0.0897285640239716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"AR",1996,-0.488436698913574,1,9,-0.436659306287766,-0.751742660999298,0,-0.440873563289642,-0.754926443099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"CA",1996,-0.488436698913574,1,6.5,5.10055923461914,0.167232155799866,0,0.711610734462738,3.08022665977478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"CO",1996,-0.488436698913574,1,5,-0.183204561471939,-0.108699433505535,0,0.748291194438934,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"CT",1996,-0.488436698913574,0,0,-0.292886972427368,0.705786287784576,0,2.01028060913086,-0.1472148001194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"DE",1996,-0.488436698913574,0,0,-0.780988872051239,-0.118344627320766,0,0.787655711174011,-0.368947505950928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"FL",1996,-0.488436698913574,1,8,1.87273073196411,-0.257887959480286,0,0.493674695491791,0.435859858989716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"GA",1996,-0.488436698913574,0,0,0.490191787481308,-0.539891362190247,1,0.261245518922806,-0.73028951883316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"HI",1996,-0.488436698913574,0,0,-0.693967223167419,1.97710239887238,1,0.65614253282547,0.460496872663498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"ID",1996,-0.488436698913574,1,10,-0.694093585014343,-1.70513224601746,1,-0.193414181470871,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"IL",1996,-0.488436698913574,1,8,1.35535907745361,0.32573613524437,1,0.930620193481445,0.329099744558334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"IN",1996,-0.488436698913574,0,0,0.190254405140877,-0.583265841007233,0,0.190389305353165,-0.738501846790314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"IA",1996,-0.488436698913574,0,0,-0.378762900829315,-0.393658816814423,0,0.242994576692581,-0.262187272310257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"KS",1996,-0.488436698913574,0,0,-0.42867785692215,-0.687610268592834,1,0.321186810731888,-0.713864922523499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"KY",1996,-0.488436698913574,0,0,-0.183286726474762,-0.71235579252243,1,-0.295940726995468,-0.894535958766937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"LA",1996,-0.488436698913574,0,0,-0.0931503400206566,-0.701218068599701,0,-0.301666557788849,-0.426433742046356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"ME",1996,-0.488436698913574,1,10,-0.685447990894318,0.285453289747238,0,-0.000886244641151279,-0.804200410842896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"MD",1996,-0.488436698913574,0,0,0.0409440435469151,0.6684210896492,1,1.09487748146057,-0.0568793378770351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"MA",1996,-0.488436698913574,1,3.25,0.241729557514191,1.77928495407104,0,1.36255609989166,1.11748230457306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"MI",1996,-0.488436698913574,1,9,0.914710700511932,0.0528062358498573,1,0.498863786458969,2.62854909896851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"MN",1996,-0.488436698913574,0,0,-0.0341145843267441,0.298366010189056,0,0.69246518611908,-0.139002457261086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"MS",1996,-0.488436698913574,1,12,-0.4035684466362,-1.49358773231506,0,-0.645568788051605,-0.566043078899384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"MO",1996,-0.488436698913574,1,4.32999992370605,0.101036034524441,-0.140375599265099,1,0.243889138102531,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"MT",1996,-0.488436698913574,1,7.5,-0.753670692443848,-0.574949204921722,1,-0.425485551357269,-1.00950837135315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"NE",1996,-0.488436698913574,1,8.5,-0.605590343475342,-0.502726674079895,0,0.436596304178238,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"NV",1996,-0.488436698913574,1,10,-0.606985628604889,-0.502033293247223,0,0.841513335704803,-0.286824256181717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"NH",1996,-0.488436698913574,0,0,-0.69942718744278,-1.0183128118515,1,0.806801199913025,-1.32978880405426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"NJ",1996,-0.488436698913574,0,0,0.612142086029053,0.870887160301208,1,1.64007532596588,1.01893448829651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"NM",1996,-0.488436698913574,0,0,-0.590812861919403,0.101987414062023,0,-0.406340330839157,-1.17375481128693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"NY",1996,-0.488436698913574,0,0,2.57508611679077,1.03478443622589,0,1.26056599617004,2.62033677101135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"NC",1996,-0.488436698913574,0,0,0.490116775035858,-0.32982474565506,0,0.181621670722961,-0.385372072458267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"ND",1996,-0.488436698913574,1,3,-0.798024535179138,0.450364977121353,1,-0.0488391667604446,-1.13269317150116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"OH",1996,-0.488436698913574,1,8,1.19379913806915,-0.109995983541012,1,0.322439223527908,0.977872967720032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"OK",1996,-0.488436698913574,1,11.5,-0.292239338159561,-2.37991666793823,0,-0.323317140340805,-0.0650916770100594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"OR",1996,-0.488436698913574,1,7,-0.309730619192123,0.720080137252808,0,0.354467660188675,-0.352522850036621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"PA",1996,-0.488436698913574,0,0,1.37763583660126,0.103533707559109,1,0.511567533016205,0.715078711509705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"RI",1996,-0.488436698913574,0,0,-0.728352963924408,1.21554946899414,0,0.458604425191879,-0.681015610694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"SC",1996,-0.488436698913574,0,0,-0.206478878855705,-0.608181834220886,0,-0.231526285409927,-0.500344514846802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"SD",1996,-0.488436698913574,1,7.5,-0.78075647354126,-0.294789165258408,1,0.0588761456310749,-1.07520699501038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"TN",1996,-0.488436698913574,0,0,0.0982323288917542,-0.966673314571381,0,0.0774849131703377,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"TX",1996,-0.488436698913574,0,0,2.71647143363953,-0.794483661651611,0,0.0735485255718231,0.15664105117321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"UT",1996,-0.488436698913574,1,10,-0.531457424163818,-1.20869588851929,1,-0.318843692541122,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"VT",1996,-0.488436698913574,0,0,-0.808682918548584,1.72899234294891,0,0.138857528567314,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"VA",1996,-0.488436698913574,0,0,0.349125564098358,-0.688462734222412,0,0.72538822889328,-0.377159714698792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"WA",1996,-0.488436698913574,1,8,0.127023428678513,0.0854357108473778,0,0.693180859088898,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"WV",1996,-0.488436698913574,0,0,-0.577559292316437,0.945781111717224,1,-0.575428545475006,-0.65637868642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"WI",1996,-0.488436698913574,0,0,0.0631329864263535,0.139015972614288,1,0.379159778356552,2.16044688224792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"WY",1996,-0.488436698913574,1,15,-0.828527748584747,-1.01765584945679,1,0.095198817551136,-1.14090549945831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"AZ",1997,0.440093487501144,1,12.5,-0.0295709259808064,-0.32334765791893,1,0.0471184924244881,-0.0897285640239716,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"CT",1997,3.7384078502655,0,0,-0.290505796670914,1.24230015277863,0,2.23951578140259,-0.1472148001194,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"FL",1997,1.64280152320862,1,8,1.935338139534,-0.186122819781303,0,0.549302279949188,0.435859858989716,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"GA",1997,0.216266959905624,0,0,0.524797141551971,-0.362104803323746,1,0.328558534383774,-0.73028951883316,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"IL",1997,1.7995103597641,1,8,1.37110161781311,0.765294432640076,0,1.05166137218475,0.329099744558334,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"IA",1997,0.0156423356384039,0,0,-0.376672059297562,-0.42382800579071,1,0.32226151227951,-0.262187272310257,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"KY",1997,0.114711105823517,0,0,-0.177041485905647,-0.876407980918884,1,-0.189892619848251,-0.894535958766937,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"MD",1997,2.14521265029907,0,0,0.0494702383875847,0.869370698928833,1,1.21118485927582,-0.0568793378770351,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"MS",1997,-0.14453661441803,1,12,-0.39813044667244,-1.47818660736084,0,-0.574008226394653,-0.566043078899384,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"MO",1997,0.193534627556801,1,4.32999992370605,0.110370434820652,-0.079176053404808,1,0.364765971899033,0.0170315690338612,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"MT",1997,-0.329084992408752,1,7.5,-0.752991676330566,-1.22386372089386,1,-0.373029917478561,-1.00950837135315,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"NV",1997,0.626335442066193,1,10,-0.588598132133484,-0.962168157100677,0,0.89021360874176,-0.286824256181717,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"NH",1997,2.46611332893372,0,0,-0.696661829948425,-0.419294208288193,0,0.982394576072693,-1.32978880405426,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"NY",1997,-0.488436698913574,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"NC",1997,0.437637031078339,0,0,0.519480466842651,-0.327179789543152,0,0.302146166563034,-0.385372072458267,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"OH",1997,1.56962728500366,1,8,1.2002922296524,0.0288873612880707,1,0.45939564704895,0.977872967720032,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"OK",1997,-0.194472804665565,1,11.5,-0.286073833703995,-1.76740717887878,0,-0.244816437363625,-0.0650916770100594,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"OR",1997,1.76479661464691,1,7,-0.298974812030792,0.34538209438324,0,0.44347819685936,-0.352522850036621,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"RI",1997,-0.488436698913574,0,0,-0.728352963924408,1,0,0.458604425191879,-0.681015610694885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"SC",1997,0.048047412186861,0,0,-0.194538980722427,-0.386874467134476,0,-0.146338760852814,-0.500344514846802,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"SD",1997,-0.244580283761024,1,7.5,-0.780378520488739,-0.339314162731171,1,0.0408214889466763,-1.07520699501038,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"TN",1997,-0.275967746973038,0,0,0.113762713968754,-0.770467281341553,0,0.15696582198143,-0.648166358470917,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"TX",1997,1.00721597671509,0,0,2.79168343544006,-0.535990595817566,0,0.247397288680077,0.15664105117321,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"UT",1997,-0.140070393681526,1,10,-0.521715342998505,-0.779252231121063,1,-0.206334933638573,-1.05878233909607,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"VT",1997,1.73740148544312,0,0,-0.808017671108246,0.758293032646179,1,0.236552491784096,-0.648166358470917,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"VA",1997,1.34569704532623,0,0,0.363849073648453,-0.333765059709549,0,0.864151179790497,-0.377159714698792,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"WA",1997,1.85395872592926,1,8,0.14676670730114,0.208704084157944,0,0.854705631732941,0.0170315690338612,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"WI",1997,0.756972849369049,0,0,0.0699451863765717,0.29914602637291,0,0.506972789764404,2.16044688224792,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"CT",1998,2.15334105491638,0,0,-0.287496358156204,1.51772797107697,0,2.54824328422546,-0.1472148001194,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"GA",1998,-0.352042436599731,0,0,0.558350801467896,-0.45982301235199,1,0.563771665096283,-0.73028951883316,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"IA",1998,-0.12838026881218,0,0,-0.374462008476257,-0.311495691537857,1,0.441658288240433,-0.262187272310257,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"KY",1998,-0.297968953847885,0,0,-0.170903235673904,-0.691299915313721,1,-0.0545457862317562,-0.894535958766937,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"MS",1998,-0.419656693935394,1,12,-0.392897248268127,-1.21563708782196,0,-0.46273872256279,-0.566043078899384,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"NY",1998,-0.488436698913574,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"SD",1998,-0.305544376373291,1,7.5,-0.780033469200134,-0.220309004187584,1,0.28527045249939,-1.07520699501038,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"TN",1998,-0.302526354789734,0,0,0.127078339457512,-0.447489798069,0,0.440280318260193,-0.648166358470917,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"TX",1998,-0.455922514200211,0,0,2.87013721466064,-0.394702792167664,0,0.471971362829208,0.15664105117321,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"VT",1998,1.68032884597778,0,0,-0.807420253753662,1.65137732028961,1,0.452853292226791,-0.648166358470917,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"VA",1998,0.382776826620102,0,0,0.377338260412216,-0.248827964067459,0,1.06049239635468,-0.377159714698792,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"WI",1998,-0.13716733455658,0,0,0.0758607909083366,0.433214575052261,0,0.71240895986557,2.16044688224792,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"GA",1999,-0.147451028227806,0,0,0.592655062675476,0.0455055832862854,1,0.649887561798096,-0.73028951883316,3,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"KY",1999,-0.297968953847885,0,0,-0.16476121544838,-1.32414281368256,1,-0.00157812237739563,-0.894535958766937,3,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"MS",1999,-0.00697659654542804,1,12,-0.388464361429214,-0.77086615562439,0,-0.449650347232819,-0.566043078899384,3,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"TN",1999,-0.302526354789734,0,0,0.139989480376244,0.0173781793564558,0,0.481376022100449,-0.648166358470917,3,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"VT",1999,0.767164409160614,0,0,-0.806617856025696,1.48865878582001,1,0.579281330108643,-0.648166358470917,3,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"VA",1999,-0.0299032665789127,0,0,0.396002531051636,-0.170586436986923,0,1.21608650684357,-0.377159714698792,3,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"WI",1999,-0.296835213899612,0,0,0.0824411362409592,0.29062694311142,0,0.765823423862457,2.16044688224792,3,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"MS",2000,0.715213537216187,1,12,-0.384713858366013,-1.13459849357605,1,-0.401431351900101,-0.73028951883316,4,16,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"restruct",0,0,0,0,0
"MS",2001,-0.454046696424484,1,12,-0.383841156959534,-0.680043339729309,1,-0.304753184318542,-0.73028951883316,5,25,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"restruct",0,0,0,0,0
"AL",1997,-0.488436698913574,0,0,-0.0989687368273735,-0.718232572078705,0,-0.16278076171875,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"AK",1997,-0.488436698913574,1,10,-0.805059909820557,-0.978111565113068,0,0.944787561893463,0.296250402927399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"AZ",1997,-0.488436698913574,1,12.5,-0.0295709259808064,-0.32334765791893,1,0.0471184924244881,-0.0897285640239716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"AR",1997,-0.488436698913574,1,9,-0.431209653615952,-0.139576658606529,0,-0.395593971014023,-0.754926443099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"CA",1997,-0.488436698913574,1,6.5,5.18840789794922,0.381596297025681,0,0.828468263149261,3.08022665977478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"CO",1997,-0.488436698913574,1,5,-0.164716094732285,-0.08162522315979,0,0.870623111724854,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"CT",1997,-0.488436698913574,0,0,-0.290505796670914,1.24230015277863,0,2.23951578140259,-0.1472148001194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"DE",1997,-0.488436698913574,0,0,-0.779012560844421,-0.236340627074242,0,0.819722533226013,-0.368947505950928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"FL",1997,-0.488436698913574,1,8,1.935338139534,-0.186122819781303,0,0.549302279949188,0.435859858989716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"GA",1997,-0.488436698913574,0,0,0.524797141551971,-0.362104803323746,1,0.328558534383774,-0.73028951883316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"HI",1997,-0.488436698913574,0,0,-0.692484498023987,1.60603225231171,1,0.66964453458786,0.460496872663498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"ID",1997,-0.488436698913574,1,10,-0.689310371875763,-2.1185929775238,1,-0.194265469908714,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"IL",1997,-0.488436698913574,1,8,1.37110161781311,0.765294432640076,0,1.05166137218475,0.329099744558334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"IN",1997,-0.488436698913574,0,0,0.199516221880913,-0.453201770782471,0,0.272410362958908,-0.738501846790314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"IA",1997,-0.488436698913574,0,0,-0.376672059297562,-0.42382800579071,1,0.32226151227951,-0.262187272310257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
"KS",1997,-0.488436698913574,0,0,-0.424778252840042,-0.685458421707153,1,0.450475007295609,-0.713864922523499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"KY",1997,-0.488436698913574,0,0,-0.177041485905647,-0.876407980918884,1,-0.189892619848251,-0.894535958766937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"LA",1997,-0.488436698913574,0,0,-0.0889769420027733,-1.18269908428192,0,-0.216479927301407,-0.426433742046356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rps_yearadopted",0,0,0,0,0
"ME",1997,-0.488436698913574,1,10,-0.684373497962952,1.46263873577118,0,0.1029167547822,-0.804200410842896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rps_yearadopted",0,0,0,0,0
