fips,policy_num,state,abbrev,stateno1,year_adopted,state_pol_id,year,adopt_policy,fem_dem,religadhrate,norrander_legality,initdif,uni_dem_leg,time,time2,nbrspct,webster,state_policy,dem_gov,rescaledmedincome,rescaledpopsize,policy_name
20,12,Kansas,KS,16,2011.0,658,2010,0.0,0.147,0.5062689,2.83,0,0,9,81,0.0,1,567,1,4.6229,0.2853118,Rest. Medical Abortions
22,12,Louisiana,LA,18,2013.0,744,2010,0.0,0.129,0.6059289,3.02,0,0,9,81,0.0,1,641,0,3.9443,0.4533372,Rest. Medical Abortions
26,12,Michigan,MI,22,2012.0,916,2010,0.0,0.179,0.4214389,2.7,5,0,9,81,0.25,1,789,1,4.6441,0.988364,Rest. Medical Abortions
28,12,Mississippi,MS,24,2013.0,1002,2010,0.0,0.099,0.58737,3.15,2,1,9,81,0.0,1,863,0,3.7985,0.2967297,Rest. Medical Abortions
29,12,Missouri,MO,25,2013.0,1045,2010,0.0,0.153,0.49272,2.78,4,0,9,81,0.125,1,900,1,4.6184,0.5988927,Rest. Medical Abortions
31,12,Nebraska,NE,27,2011.0,1131,2010,0.0,0.102,0.55659,2.72,3,0,9,81,0.33333334,1,974,0,5.2728,0.1826341,Rest. Medical Abortions
37,12,North_Carolina,NC,33,2013.0,1389,2010,0.0,0.148,0.47511,2.69,0,1,9,81,0.0,1,1196,1,4.3753,0.9535483,Rest. Medical Abortions
38,12,North_Dakota,ND,34,2013.0,1432,2010,0.0,0.076,0.67122,2.95,6,0,9,81,0.33333334,1,1233,0,5.138,0.0672591,Rest. Medical Abortions
40,12,Oklahoma,OK,36,2012.0,1518,2010,0.0,0.067,0.59349,2.68,4,0,9,81,0.0,1,1307,1,4.34,0.3751351,Rest. Medical Abortions
47,12,Tennessee,TN,42,2011.0,1776,2010,0.0,0.121,0.55503887,2.85,0,0,9,81,0.0,1,1529,1,3.8686,0.6346105,Rest. Medical Abortions
48,12,Texas,TX,43,2013.0,1819,2010,0.0,0.128,0.5565389,2.68,0,0,9,81,0.0,1,1566,0,4.7464,2.5145562,Rest. Medical Abortions
55,12,Wisconsin,WI,49,2011.0,2077,2010,0.0,0.141,0.53586,2.83,0,1,9,81,0.25,1,1788,1,5.0522,0.5686986,Rest. Medical Abortions
1,12,Alabama,AL,1,2013.0,13,2011,0.0,0.105,0.61777973,2.8,0,0,10,100,0.25,1,12,0,4.0976,0.4931621,Rest. Medical Abortions
4,12,Arizona,AZ,3,2011.0,99,2011,1.0,0.192,0.3642377,2.28,4,0,10,100,0.0,1,86,0,4.7279,0.6157854,Rest. Medical Abortions
18,12,Indiana,IN,14,2013.0,572,2011,0.0,0.125,0.43731856,2.73,0,0,10,100,0.25,1,493,0,4.6322,0.6590812,Rest. Medical Abortions
20,12,Kansas,KS,16,2011.0,658,2011,1.0,0.147,0.50008863,2.83,0,0,10,100,0.25,1,567,0,4.6229,0.2904102,Rest. Medical Abortions
22,12,Louisiana,LA,18,2013.0,744,2011,0.0,0.129,0.5816572,3.02,0,0,10,100,0.0,1,641,0,3.9443,0.4655948,Rest. Medical Abortions
26,12,Michigan,MI,22,2012.0,916,2011,0.0,0.179,0.4121617,2.7,5,0,10,100,0.5,1,789,0,4.6441,0.9763858,Rest. Medical Abortions
28,12,Mississippi,MS,24,2013.0,1002,2011,0.0,0.099,0.5642499,3.15,2,1,10,100,0.25,1,863,0,3.7985,0.2995976,Rest. Medical Abortions
29,12,Missouri,MO,25,2013.0,1045,2011,0.0,0.153,0.4800086,2.78,4,0,10,100,0.5,1,900,1,4.6184,0.6066249,Rest. Medical Abortions
31,12,Nebraska,NE,27,2011.0,1131,2011,1.0,0.102,0.54549515,2.72,3,0,10,100,0.5,1,974,0,5.2728,0.186925,Rest. Medical Abortions
37,12,North_Carolina,NC,33,2013.0,1389,2011,0.0,0.148,0.4632596,2.69,0,0,10,100,0.25,1,1196,1,4.3753,0.9848552,Rest. Medical Abortions
38,12,North_Dakota,ND,34,2013.0,1432,2011,0.0,0.076,0.6573444,2.95,6,0,10,100,0.33333334,1,1233,0,5.138,0.0703701,Rest. Medical Abortions
40,12,Oklahoma,OK,36,2012.0,1518,2011,0.0,0.067,0.5816326,2.68,4,0,10,100,0.16666667,1,1307,0,4.34,0.3860341,Rest. Medical Abortions
47,12,Tennessee,TN,42,2011.0,1776,2011,1.0,0.121,0.5467119,2.85,0,0,10,100,0.0,1,1529,0,3.8686,0.6477322,Rest. Medical Abortions
48,12,Texas,TX,43,2013.0,1819,2011,0.0,0.128,0.5450139,2.68,0,0,10,100,0.0,1,1566,0,4.7464,2.5964148,Rest. Medical Abortions
55,12,Wisconsin,WI,49,2011.0,2077,2011,1.0,0.141,0.5200346,2.83,0,0,10,100,0.25,1,1788,0,5.0522,0.5746005,Rest. Medical Abortions
1,12,Alabama,AL,1,2013.0,13,2012,0.0,0.105,0.60632944,2.8,0,0,11,121,0.25,1,12,0,4.0976,0.5083506,Rest. Medical Abortions
18,12,Indiana,IN,14,2013.0,572,2012,0.0,0.125,0.43135825,2.73,0,0,11,121,0.5,1,493,0,4.6322,0.6697822,Rest. Medical Abortions
22,12,Louisiana,LA,18,2013.0,744,2012,0.0,0.129,0.55738544,3.02,0,0,11,121,0.0,1,641,0,3.9443,0.4778524,Rest. Medical Abortions
26,12,Michigan,MI,22,2012.0,916,2012,1.0,0.179,0.4028845,2.7,5,0,11,121,0.5,1,789,0,4.6441,0.9644076,Rest. Medical Abortions
28,12,Mississippi,MS,24,2013.0,1002,2012,0.0,0.099,0.5411297,3.15,2,0,11,121,0.25,1,863,0,3.7985,0.3024655,Rest. Medical Abortions
29,12,Missouri,MO,25,2013.0,1045,2012,0.0,0.153,0.4672972,2.78,4,0,11,121,0.625,1,900,0,4.6184,0.6143571,Rest. Medical Abortions
37,12,North_Carolina,NC,33,2013.0,1389,2012,0.0,0.148,0.4514092,2.69,0,0,11,121,0.25,1,1196,0,4.3753,1.0161622,Rest. Medical Abortions
38,12,North_Dakota,ND,34,2013.0,1432,2012,0.0,0.076,0.64346886,2.95,6,0,11,121,0.33333334,1,1233,0,5.138,0.0734811,Rest. Medical Abortions
40,12,Oklahoma,OK,36,2012.0,1518,2012,1.0,0.067,0.56977516,2.68,4,0,11,121,0.16666667,1,1307,0,4.34,0.3969331,Rest. Medical Abortions
48,12,Texas,TX,43,2013.0,1819,2012,0.0,0.128,0.53348887,2.68,0,0,11,121,0.25,1,1566,0,4.7464,2.6782734,Rest. Medical Abortions
16,13,Idaho,ID,12,1983.0,487,1978,0.0,0.084,0.5075994,2.61,5,0,0,0,0.0,0,420,1,1.9493,0.08986016,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1978,0.0,0.076,0.5330022,2.83,0,0,0,0,0.0,0,568,0,1.5907,0.23402143,Require Insurance Waiver
21,13,Kentucky,KY,17,1978.0,702,1978,1.0,0.062,0.542946,3.27,0,1,0,0,0.0,0,605,1,1.5484,0.35726622,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1978,0.0,0.084,0.5309275,2.78,4,1,0,0,0.125,0,901,1,1.1409,0.486908,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1978,0.0,0.064,0.42065305,2.73,0,1,0,0,0.2,0,1678,0,1.4107,0.5206499,Require Insurance Waiver
16,13,Idaho,ID,12,1983.0,487,1979,0.0,0.084,0.5040802,2.61,5,0,1,1,0.0,0,420,1,2.0473,0.09218008,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1979,0.0,0.085,0.53370494,2.83,0,0,1,1,0.0,0,568,1,1.6799,0.2351607,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1979,0.0,0.086,0.5333713,2.78,4,1,1,1,0.125,0,901,1,1.2096,0.489304,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1979,0.0,0.064,0.41913417,2.73,0,1,1,1,0.2,0,1678,0,1.479,0.52762496,Require Insurance Waiver
16,13,Idaho,ID,12,1983.0,487,1980,0.0,0.056,0.50056094,2.61,5,0,2,4,0.0,0,420,1,2.0597,0.0945,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1980,0.0,0.073,0.5344076,2.83,0,0,2,4,0.0,0,568,1,1.8365,0.2363,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1980,0.0,0.082,0.5358152,2.78,4,1,2,4,0.125,0,901,1,1.3832,0.4917,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1980,0.0,0.052,0.4176153,2.73,0,1,2,4,0.2,0,1678,0,1.7137,0.5346,Require Insurance Waiver
16,13,Idaho,ID,12,1983.0,487,1981,0.0,0.029,0.5009073,2.61,5,0,3,9,0.0,0,420,1,2.0721,0.09511749,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1981,0.0,0.061,0.5356436,2.83,0,0,3,9,0.0,0,568,1,1.9931,0.23744576,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1981,0.0,0.078,0.53978395,2.78,4,1,3,9,0.125,0,901,0,1.5568,0.49370074,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1981,0.0,0.04,0.42379156,2.73,0,1,3,9,0.2,0,1678,0,1.9484,0.5430136,Require Insurance Waiver
16,13,Idaho,ID,12,1983.0,487,1982,0.0,0.054,0.5012536,2.61,5,0,4,16,0.0,0,420,1,2.0844,0.09573498,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1982,0.0,0.063,0.5368796,2.83,0,0,4,16,0.0,0,568,1,2.1497,0.23859148,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1982,0.0,0.078,0.54375273,2.78,4,1,4,16,0.125,0,901,0,1.7303,0.49570146,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1982,0.0,0.051,0.42996782,2.73,0,1,4,16,0.2,0,1678,1,2.1831,0.5514271,Require Insurance Waiver
16,13,Idaho,ID,12,1983.0,487,1983,1.0,0.079,0.50159997,2.61,5,0,5,25,0.0,0,420,1,2.0968,0.096352465,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1983,0.0,0.065,0.53811556,2.83,0,0,5,25,0.0,0,568,1,2.3063,0.23973723,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1983,0.0,0.078,0.5477215,2.78,4,1,5,25,0.125,0,901,0,1.9039,0.4977022,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1983,0.0,0.063,0.43614408,2.73,0,1,5,25,0.2,0,1678,1,2.4178,0.55984074,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1984,0.0,0.065,0.5393516,2.83,0,0,6,36,0.0,0,568,1,2.4629,0.24088295,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1984,0.0,0.078,0.5516902,2.78,4,1,6,36,0.125,0,901,0,2.0775,0.4997029,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1984,0.0,0.045,0.44232035,2.73,0,1,6,36,0.2,0,1678,1,2.6525,0.5682543,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1985,0.0,0.069,0.54058754,2.83,0,0,7,49,0.0,0,568,1,2.2788,0.2420287,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1985,0.0,0.067,0.555659,2.78,4,1,7,49,0.125,0,901,0,2.1939,0.5017037,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1985,0.0,0.045,0.44849664,2.73,0,1,7,49,0.2,0,1678,1,2.8429,0.5766679,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1986,0.0,0.069,0.54182357,2.83,0,0,8,64,0.0,0,568,1,2.3926,0.24317445,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1986,0.0,0.067,0.5596278,2.78,4,1,8,64,0.125,0,901,0,2.1925,0.5037044,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1986,0.0,0.045,0.4546729,2.73,0,1,8,64,0.2,0,1678,1,2.9715,0.5850815,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1987,0.0,0.073,0.5430595,2.83,0,0,9,81,0.0,0,568,0,2.5583,0.24432017,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1987,0.0,0.082,0.56359655,2.78,4,1,9,81,0.125,0,901,0,2.372,0.5057051,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1987,0.0,0.045,0.46084917,2.73,0,1,9,81,0.2,0,1678,1,2.9996,0.5934951,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1988,0.0,0.073,0.54429555,2.83,0,0,10,100,0.0,0,568,0,2.5566,0.24546592,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1988,0.0,0.082,0.5675653,2.78,4,1,10,100,0.125,0,901,0,2.3443,0.50770587,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1988,0.0,0.07,0.46702543,2.73,0,1,10,100,0.2,0,1678,1,3.2648,0.6019086,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1989,0.0,0.131,0.5455315,2.83,0,0,11,121,0.0,1,568,0,2.6862,0.24661165,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1989,0.0,0.073,0.57153404,2.78,4,1,11,121,0.125,1,901,0,2.6497,0.50970656,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1989,0.0,0.07,0.4732017,2.73,0,1,11,121,0.2,1,1678,1,3.4118,0.6103222,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1990,0.0,0.127,0.54676753,2.83,0,0,12,144,0.0,1,568,0,2.9917,0.2477574,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1990,0.0,0.073,0.5755028,2.78,4,1,12,144,0.125,1,901,0,2.7332,0.5117073,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1990,0.0,0.065,0.47937796,2.73,0,1,12,144,0.2,1,1678,1,3.5073,0.6187358,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1991,0.0,0.131,0.5488979,2.83,0,0,13,169,0.0,1,568,1,2.9295,0.24986584,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1991,0.0,0.082,0.57993597,2.78,4,1,13,169,0.125,1,901,0,2.7926,0.5164887,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1991,0.0,0.07,0.48500174,2.73,0,1,13,169,0.2,1,1678,1,3.6137,0.62764734,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1992,0.0,0.135,0.5510284,2.83,0,0,14,196,0.0,1,568,1,3.0346,0.25197428,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1992,0.0,0.079,0.58436906,2.78,4,1,14,196,0.125,1,901,0,2.7361,0.52127004,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1992,0.0,0.088,0.49062556,2.73,0,1,14,196,0.2,1,1678,1,3.8198,0.63655895,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1993,0.0,0.114,0.55315876,2.83,0,0,15,225,0.0,1,568,1,2.977,0.25408274,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1993,0.0,0.088,0.58880216,2.78,4,1,15,225,0.125,1,901,1,2.8682,0.52605146,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1993,0.0,0.083,0.49624938,2.73,0,1,15,225,0.2,1,1678,1,3.6433,0.6454705,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1994,0.0,0.086,0.5552892,2.83,0,0,16,256,0.0,1,568,1,2.8322,0.25619116,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1994,0.0,0.055,0.5932353,2.78,4,1,16,256,0.125,1,901,1,3.019,0.5308328,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1994,0.0,0.083,0.5018732,2.73,0,1,16,256,0.2,1,1678,0,3.7647,0.6543821,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1995,0.0,0.086,0.5574196,2.83,0,0,17,289,0.0,1,568,0,3.0341,0.2582996,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1995,0.0,0.055,0.5976684,2.78,4,1,17,289,0.125,1,901,1,3.4825,0.5356142,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1995,0.0,0.125,0.50749695,2.73,0,1,17,289,0.2,1,1678,0,3.6222,0.66329366,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1996,0.0,0.098,0.55955005,2.83,0,0,18,324,0.0,1,568,0,3.2585,0.26040804,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1996,0.0,0.06,0.6021015,2.78,4,1,18,324,0.125,1,901,1,3.4265,0.5403956,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1996,0.0,0.125,0.5131208,2.73,0,0,18,324,0.2,1,1678,0,3.9211,0.6722052,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1997,0.0,0.11,0.56168044,2.83,0,0,19,361,0.0,1,568,0,3.6471,0.26251647,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1997,0.0,0.064,0.60653466,2.78,4,1,19,361,0.125,1,901,1,3.6553,0.5451769,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1997,0.0,0.125,0.5187446,2.73,0,0,19,361,0.2,1,1678,0,4.2957,0.6811168,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1998,0.0,0.11,0.5638109,2.83,0,0,20,400,0.0,1,568,0,3.6711,0.26462492,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1998,0.0,0.064,0.61096776,2.78,4,1,20,400,0.125,1,901,1,4.0201,0.54995835,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1998,0.0,0.115,0.5243684,2.73,0,0,20,400,0.2,1,1678,0,4.3354,0.69002837,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,1999,0.0,0.118,0.5659413,2.83,0,0,21,441,0.0,1,568,0,3.7348,0.26673335,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,1999,0.0,0.082,0.61540085,2.78,4,1,21,441,0.125,1,901,1,4.1383,0.5547397,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,1999,0.0,0.115,0.5299922,2.73,0,0,21,441,0.2,1,1678,0,4.5693,0.69894,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2000,0.0,0.118,0.5680717,2.83,0,0,22,484,0.0,1,568,0,4.1059,0.2688418,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2000,0.0,0.097,0.619834,2.78,4,1,22,484,0.125,1,901,1,4.5097,0.5595211,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2000,0.0,0.135,0.535616,2.73,0,0,22,484,0.2,1,1678,0,4.7163,0.7078515,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2001,0.0,0.114,0.56189144,2.83,0,0,23,529,0.0,1,568,0,4.1415,0.2700189,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2001,0.0,0.091,0.6071226,2.78,4,0,23,529,0.125,1,901,1,4.1339,0.5635063,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2001,0.0,0.123,0.5268813,2.73,0,0,23,529,0.2,1,1678,0,5.0241,0.7173843,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2002,0.0,0.11,0.55571115,2.83,0,0,24,576,0.0,1,568,0,4.2619,0.271196,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2002,0.0,0.106,0.5944112,2.78,4,0,24,576,0.125,1,901,1,4.2776,0.5674915,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2002,0.0,0.123,0.5181466,2.73,0,0,24,576,0.2,1,1678,1,4.9631,0.7269171,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2003,0.0,0.102,0.54953086,2.83,0,0,25,625,0.0,1,568,1,4.4232,0.2723731,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2003,0.0,0.132,0.5816998,2.78,4,0,25,625,0.125,1,901,1,4.3762,0.5714766,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2003,0.0,0.123,0.5094119,2.73,0,0,25,625,0.2,1,1678,1,5.4783,0.7364499,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2004,0.0,0.106,0.5433506,2.83,0,0,26,676,0.0,1,568,1,4.1066,0.2735502,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2004,0.0,0.132,0.5689884,2.78,4,0,26,676,0.125,1,901,1,4.2137,0.5754618,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2004,0.0,0.118,0.50067717,2.73,0,0,26,676,0.2,1,1678,1,5.1141,0.7459827,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2005,0.0,0.122,0.5371703,2.83,0,0,27,729,0.0,1,568,1,4.2027,0.2749751,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2005,0.0,0.139,0.556277,2.78,4,0,27,729,0.125,1,901,0,4.2986,0.5798809,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2005,0.0,0.128,0.49194244,2.73,0,0,27,729,0.2,1,1678,1,5.1914,0.7551414,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2006,0.0,0.122,0.53099,2.83,0,0,28,784,0.0,1,568,1,4.5552,0.2764,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2006,0.0,0.139,0.5435656,2.78,4,0,28,784,0.125,1,901,0,4.4579,0.5843,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2006,0.0,0.133,0.48320773,2.73,0,0,28,784,0.2,1,1678,1,5.7119,0.7643,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2007,0.0,0.126,0.5248097,2.83,0,0,29,841,0.0,1,568,1,4.8497,0.2775997,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2007,0.0,0.141,0.5308542,2.78,4,0,29,841,0.125,1,901,0,4.6005,0.5878415,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2007,0.0,0.133,0.47447303,2.73,0,0,29,841,0.2,1,1678,1,5.9161,0.7712091,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2008,0.0,0.126,0.51862943,2.83,0,0,30,900,0.0,1,568,1,4.7877,0.2802134,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2008,0.0,0.144,0.5181428,2.78,4,0,30,900,0.125,1,901,0,4.6038,0.5911605,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2008,0.0,0.138,0.46573833,2.73,0,0,30,900,0.2,1,1678,1,6.1985,0.7769089,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2009,0.0,0.143,0.51244915,2.83,0,0,31,961,0.0,1,568,1,4.4717,0.2802134,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2009,0.0,0.15,0.5054314,2.78,4,0,31,961,0.125,1,901,1,4.8769,0.5911605,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2009,0.0,0.148,0.4570036,2.73,0,0,31,961,0.2,1,1678,1,6.0501,0.7769089,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2010,0.0,0.147,0.5062689,2.83,0,0,32,1024,0.25,1,568,1,4.6229,0.2853118,Require Insurance Waiver
29,13,Missouri,MO,25,2010.0,1046,2010,1.0,0.153,0.49272,2.78,4,0,32,1024,0.125,1,901,1,4.6184,0.5988927,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2010,0.0,0.153,0.4482689,2.73,0,0,32,1024,0.2,1,1678,1,6.0363,0.8001024,Require Insurance Waiver
20,13,Kansas,KS,16,2011.0,659,2011,1.0,0.147,0.50008863,2.83,0,0,33,1089,0.25,1,568,0,4.6229,0.2904102,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2011,0.0,0.153,0.4395342,2.73,0,0,33,1089,0.2,1,1678,0,6.0363,0.8232959,Require Insurance Waiver
51,13,Virginia,VA,46,2013.0,1949,2012,0.0,0.153,0.43079945,2.73,0,0,34,1156,0.2,1,1678,0,6.0363,0.8464894,Require Insurance Waiver
2,14,Alaska,AK,2,1991.0,58,1976,0.0,0.108,0.33025667,2.37,2,1,0,0,0.0,0,51,0,2.1335,0.036086917,Right to Refuse Services
4,14,Arizona,AZ,3,1991.0,101,1976,0.0,0.189,0.4276073,2.28,4,0,0,0,0.0,0,88,1,1.3973,0.23397927,Right to Refuse Services
5,14,Arkansas,AR,4,1991.0,144,1976,0.0,0.022,0.50703776,2.93,5,1,0,0,0.0,0,125,1,1.0157,0.2140318,Right to Refuse Services
6,14,California,CA,5,1984.0,187,1976,0.0,0.038,0.34097946,2.24,6,1,0,0,0.0,0,162,1,1.5561,2.2182653,Right to Refuse Services
8,14,Colorado,CO,6,1986.0,230,1976,0.0,0.15,0.3857287,2.31,6,0,0,0,0.0,0,199,1,1.5166,0.26169035,Right to Refuse Services
9,14,Connecticut,CT,7,1991.0,273,1976,0.0,0.168,0.6065057,2.36,0,1,0,0,0.33333334,0,236,1,1.7317,0.30770868,Right to Refuse Services
10,14,Delaware,DE,8,1987.0,316,1976,0.0,0.145,0.41467747,2.39,0,1,0,0,0.0,0,273,1,1.5285,0.05768416,Right to Refuse Services
12,14,Florida,FL,9,1986.0,359,1976,0.0,0.097,0.3960045,2.57,3,1,0,0,0.0,0,310,1,1.3833,0.8559177,Right to Refuse Services
13,14,Georgia,GA,10,1992.0,402,1976,0.0,0.044,0.4668665,2.83,0,1,0,0,0.0,0,347,1,1.2423,0.511423,Right to Refuse Services
15,14,Hawaii,HI,11,1992.0,445,1976,0.0,0.125,0.3509036,2.47,0,1,0,0,0.0,0,384,1,1.2727,0.08989652,Right to Refuse Services
16,14,Idaho,ID,12,1987.0,488,1976,0.0,0.084,0.5146378,2.61,5,0,0,0,0.0,0,421,1,1.7534,0.08522032,Right to Refuse Services
17,14,Illinois,IL,13,1977.0,531,1976,0.0,0.099,0.5515226,2.54,3,1,0,0,0.0,0,458,1,1.2944,1.129699,Right to Refuse Services
18,14,Indiana,IN,14,1992.0,574,1976,0.0,0.057,0.4471065,2.73,0,0,0,0,0.0,0,495,0,1.6437,0.53720677,Right to Refuse Services
19,14,Iowa,IA,15,1989.0,617,1976,0.0,0.103,0.61693496,2.66,0,1,0,0,0.0,0,532,0,1.4984,0.28784165,Right to Refuse Services
20,14,Kansas,KS,16,1985.0,660,1976,0.0,0.061,0.53159684,2.83,0,0,0,0,0.0,0,569,0,1.4123,0.23174284,Right to Refuse Services
21,14,Kentucky,KY,17,1990.0,703,1976,0.0,0.047,0.54425013,3.27,0,1,0,0,0.0,0,606,1,1.3727,0.34843245,Right to Refuse Services
22,14,Louisiana,LA,18,1992.0,746,1976,0.0,0.014,0.5835587,3.02,0,1,0,0,0.0,0,643,1,1.1737,0.3979072,Right to Refuse Services
23,14,Maine,ME,19,1992.0,789,1976,0.0,0.137,0.42546347,2.4,3,0,0,0,0.0,0,680,0,1.262,0.107246526,Right to Refuse Services
24,14,Maryland,MD,20,1990.0,832,1976,0.0,0.106,0.41235435,2.59,0,1,0,0,0.0,0,717,1,1.1866,0.40985596,Right to Refuse Services
25,14,Massachusetts,MA,21,1983.0,875,1976,0.0,0.09,0.6405616,2.39,4,1,0,0,0.16666667,0,754,1,1.7227,0.5717868,Right to Refuse Services
26,14,Michigan,MI,22,1980.0,918,1976,0.0,0.057,0.43951657,2.7,5,1,0,0,0.0,0,791,0,1.5171,0.9105433,Right to Refuse Services
