"state","year","adagovideology","citizenideology","medianivoteshare","partydecline","squirescore","incunemp","pctpercapincome","percenturban","ugovd","percentfossilprod","renergyprice11","deregulated","geoneighborlag","ideoneighborlag","premulation1","featureyear","intercept","event","billnum"
"Utah",2006,6,18,24,0,0.0649999976158142,0.699999988079071,21,61,0,45,2,0,0.172413796186447,0.0324543602764606,0,12,1,0,81
"Hawaii",2007,90,43,64,1,0.252000004053116,0.200000002980232,6,88,1,0,8,0,0,0,0,3,1,0,81
"Maryland",2007,13,3,13,0,0.194000005722046,-0.200000002980232,43,13,0,15,11,1,0,0.309278339147568,0,6,1,0,81
"Rhode Island",2007,20,29,70,0,0.133000001311302,-0.200000002980232,6,52,0,0,6,1,0.180412366986275,0.247422680258751,0,5,1,0,81
"Delaware",2007,26,33,46,0,0.148000001907349,0.100000001490116,36,75,0,0,19,1,0.186379924416542,0.290322571992874,0,4,1,0,81
"New Hampshire",2007,95.0999984741211,52.7999992370605,14.8999996185303,0,0.0270000007003546,0,108.800003051758,59.2999992370605,1,0,25.1000003814697,1,0.123966939747334,0.137741044163704,0,11,1,0,81
"Oregon",2007,89.0999984741211,71.5999984741211,61.9199981689453,0,0.158999994397163,-0.100000001490116,91,78.6999969482422,1,0.100628927350044,19.7099990844727,1,0.157024785876274,0.253443539142609,0,11,1,1,81
"Utah",2007,7,17,11,0,0.0649999976158142,0.699999988079071,57,86,0,33,6,0,0.172413796186447,0.0324543602764606,0,9,1,0,81
"Hawaii",2008,10,12,28,1,0.252000004053116,0.200000002980232,33,52,1,0,2,0,0,0,0,5,1,0,81
"Maryland",2008,7,34,11,0,0.194000005722046,-0.200000002980232,54,31,0,28,6,1,0,0.309278339147568,0,5,1,0,81
"Rhode Island",2008,26,41,78,0,0.133000001311302,-0.200000002980232,21,61,0,0,4,1,0.180412366986275,0.247422680258751,0,2,1,0,81
"Delaware",2008,12,13,43,0,0.148000001907349,0.100000001490116,65,15,0,0,19,1,0.186379924416542,0.290322571992874,0,1,1,0,81
"New Hampshire",2008,11,18,7,0,0.0270000007003546,0,84,25,1,0,12,1,0.123966939747334,0.137741044163704,0,6,1,0,81
"Utah",2008,7.90000009536743,28.3999996185303,70.1999969482422,0,0.0649999976158142,0.699999988079071,83.0999984741211,88.1999969482422,0,98.8033142089844,19.3799991607666,0,0.172413796186447,0.0324543602764606,0,12,1,0,81
"Hawaii",2001,95.9000015258789,82.5,68.6900024414062,1,0.252000004053116,0.200000002980232,94.0800018310547,91.5,1,0,19.2800006866455,0,0,0,0,3,1,0,113
"Pennsylvania",2001,56,29,19,0,0.33899998664856,-0.300000011920929,93,61,0,13,1,1,0.0670103058218956,0.237113401293755,0,1,1,0,113
"New Hampshire",2001,62,23,14,0,0.0270000007003546,0,46,16,1,0,17,1,0.123966939747334,0.137741044163704,0,2,1,0,113
"North Carolina",2001,88,15,52,0,0.197999998927116,0,83,51,1,0,17,0,0,0.212121218442917,0,1,1,0,113
"Wisconsin",2001,84,3,61,0,0.241999998688698,-0.200000002980232,31,24,1,0,14,0,0.099200002849102,0.332800000905991,0.0321782194077969,10,1,0,113
"Indiana",2001,3,16,1,0,0.17399999499321,-1.10000002384186,3,12,0,53,5,0,0.0869565233588219,0.130434781312943,0,6,1,0,113
"Maryland",2001,84,52,30,0,0.188999995589256,-0.5,39,16,1,14,21,1,0.121439278125763,0.364317834377289,0.0352941192686558,12,1,0,113
"Hawaii",2002,6,39,30,1,0.252000004053116,0.200000002980232,70,54,1,0,11,0,0,0,0,3,1,0,113
"Pennsylvania",2002,37,12,23,0,0.33899998664856,-0.300000011920929,3,38,0,53,5,1,0.0670103058218956,0.237113401293755,0,2,1,0,113
"New Hampshire",2002,61,3,9,0,0.0270000007003546,0,70,47,1,0,22,1,0.123966939747334,0.137741044163704,0,9,1,0,113
"North Carolina",2002,88,22,20,0,0.197999998927116,0,60,12,1,0,13,0,0,0.212121218442917,0,5,1,0,113
"Wisconsin",2002,42,6,63,0,0.241999998688698,-0.200000002980232,22,67,1,0,2,0,0.099200002849102,0.332800000905991,0.0321782194077969,11,1,0,113
"Indiana",2002,2,10,58,0,0.17399999499321,-1.10000002384186,16,30,0,19,11,0,0.0869565233588219,0.130434781312943,0,13,1,0,113
"Maryland",2002,61,40,19,0,0.188999995589256,-0.5,23,10,1,20,20,1,0.121439278125763,0.364317834377289,0.0352941192686558,11,1,0,113
"Hawaii",2003,94,64,66,1,0.252000004053116,0.200000002980232,23,29,1,0,10,0,0,0,0,1,1,0,113
"Pennsylvania",2003,38,29,22,0,0.33899998664856,-0.300000011920929,82,32,0,34,1,1,0.0670103058218956,0.237113401293755,0,5,1,0,113
"New Hampshire",2003,40,4,13,0,0.0270000007003546,0,62,22,1,0,5,1,0.123966939747334,0.137741044163704,0,8,1,0,113
"North Carolina",2003,3,30,5,0,0.197999998927116,0,50,29,1,0,11,0,0,0.212121218442917,0,7,1,0,113
"Wisconsin",2003,75,12,59,0,0.241999998688698,-0.200000002980232,1,60,1,0,17,0,0.099200002849102,0.332800000905991,0.0321782194077969,11,1,0,113
"Indiana",2003,2,30,58,0,0.17399999499321,-1.10000002384186,26,30,0,57,1,0,0.0869565233588219,0.130434781312943,0,9,1,0,113
"Maryland",2003,69,28,8,0,0.188999995589256,-0.5,50,10,1,10,1,1,0.121439278125763,0.364317834377289,0.0352941192686558,1,1,0,113
"Hawaii",2004,17,14,32,1,0.252000004053116,0.200000002980232,57,53,1,0,11,0,0,0,0,1,1,0,113
"Pennsylvania",2004,60.0999984741211,54.2000007629395,78.3099975585938,0,0.33899998664856,-0.300000011920929,99.2799987792969,77.0999984741211,0,66.4731216430664,15.6000003814697,1,0.0670103058218956,0.237113401293755,0,6,1,0,113
"New Hampshire",2004,76,20,13,0,0.0270000007003546,0,6,25,1,0,16,1,0.123966939747334,0.137741044163704,0,7,1,0,113
"North Carolina",2004,35,35,76,0,0.197999998927116,0,60,9,1,0,18,0,0,0.212121218442917,0,9,1,0,113
"Wisconsin",2004,71,20,59,0,0.241999998688698,-0.200000002980232,74,52,1,0,7,0,0.099200002849102,0.332800000905991,0.0321782194077969,5,1,0,113
"Indiana",2004,2,28,39,0,0.17399999499321,-1.10000002384186,46,46,0,73,1,0,0.0869565233588219,0.130434781312943,0,3,1,0,113
"Maryland",2004,40,52,7,0,0.188999995589256,-0.5,26,31,1,10,16,1,0.121439278125763,0.364317834377289,0.0352941192686558,7,1,0,113
"Hawaii",2005,95,1,53,1,0.252000004053116,0.200000002980232,15,89,1,0,15,0,0,0,0,3,1,0,113
"Pennsylvania",2005,52,17,62,0,0.33899998664856,-0.300000011920929,69,8,0,8,8,1,0.0670103058218956,0.237113401293755,0,2,1,0,113
"New Hampshire",2005,62,33,8,0,0.0270000007003546,0,18,42,1,0,16,1,0.123966939747334,0.137741044163704,0,7,1,0,113
"North Carolina",2005,29,52,32,0,0.197999998927116,0,85,59,1,0,1,0,0,0.212121218442917,0,4,1,0,113
"Wisconsin",2005,36,37,45,0,0.241999998688698,-0.200000002980232,8,70,1,0,8,0,0.099200002849102,0.332800000905991,0.0321782194077969,10,1,0,113
"Indiana",2005,1,19,58,0,0.17399999499321,-1.10000002384186,38,65,0,65,8,0,0.0869565233588219,0.130434781312943,0,13,1,0,113
"Maryland",2005,45,53,20,0,0.188999995589256,-0.5,63,51,1,23,9,1,0.121439278125763,0.364317834377289,0.0352941192686558,7,1,0,113
"Hawaii",2006,86,31,65,1,0.252000004053116,0.200000002980232,53,7,1,0,11,0,0,0,0,2,1,0,113
"Pennsylvania",2006,59,8,24,0,0.33899998664856,-0.300000011920929,79,14,0,12,9,1,0.0670103058218956,0.237113401293755,0,5,1,0,113
"New Hampshire",2006,15,46,9,0,0.0270000007003546,0,43,58,1,0,4,1,0.123966939747334,0.137741044163704,0,4,1,1,113
"North Carolina",2006,76,13,71,0,0.197999998927116,0,18,38,1,0,17,0,0,0.212121218442917,0,1,1,0,113
"Wisconsin",2006,74,8,52,0,0.241999998688698,-0.200000002980232,83,13,1,0,1,0,0.099200002849102,0.332800000905991,0.0321782194077969,3,1,0,113
"Indiana",2006,2,2,49,0,0.17399999499321,-1.10000002384186,33,9,0,47,13,0,0.0869565233588219,0.130434781312943,0,4,1,0,113
"Maryland",2006,73,29,25,0,0.188999995589256,-0.5,27,60,1,16,2,1,0.121439278125763,0.364317834377289,0.0352941192686558,7,1,0,113
"Hawaii",2007,92,47,23,1,0.252000004053116,0.200000002980232,23,88,1,0,11,0,0,0,0,2,1,0,113
"Pennsylvania",2007,27,2,31,0,0.33899998664856,-0.300000011920929,45,67,0,64,12,1,0.0670103058218956,0.237113401293755,0,5,1,0,113
"North Carolina",2007,89.9000015258789,55,100,0,0.197999998927116,0,87.9899978637695,60.2000007629395,1,0,20.9899997711182,0,0,0.212121218442917,0,9,1,0,113
"Wisconsin",2007,3,19,2,0,0.241999998688698,-0.200000002980232,10,56,1,0,4,0,0.099200002849102,0.332800000905991,0.0321782194077969,7,1,0,113
"Indiana",2007,2,25,32,0,0.17399999499321,-1.10000002384186,55,33,0,46,14,0,0.0869565233588219,0.130434781312943,0,11,1,0,113
"Maryland",2007,60,4,16,0,0.188999995589256,-0.5,121,17,1,20,1,1,0.121439278125763,0.364317834377289,0.0352941192686558,9,1,0,113
"Hawaii",2008,16,73,7,1,0.252000004053116,0.200000002980232,3,73,1,0,15,0,0,0,0,3,1,0,113
"Pennsylvania",2008,27,2,10,0,0.33899998664856,-0.300000011920929,19,9,0,23,2,1,0.0670103058218956,0.237113401293755,0,1,1,0,113
"North Carolina",2008,21,6,58,0,0.197999998927116,0,65,4,1,0,2,0,0,0.212121218442917,0,7,1,0,113
"Wisconsin",2008,35,44,60,0,0.241999998688698,-0.200000002980232,22,4,1,0,12,0,0.099200002849102,0.332800000905991,0.0321782194077969,6,1,0,113
"Indiana",2008,2,30,38,0,0.17399999499321,-1.10000002384186,30,38,0,59,15,0,0.0869565233588219,0.130434781312943,0,13,1,1,113
"Maryland",2008,90,4,28,0,0.188999995589256,-0.5,100,45,1,11,13,1,0.121439278125763,0.364317834377289,0.0352941192686558,2,1,0,113
"Hawaii",2009,93,9,27,1,0.252000004053116,0.200000002980232,29,77,1,0,10,0,0,0,0,1,1,0,113
"Pennsylvania",2009,37,16,41,0,0.33899998664856,-0.300000011920929,33,63,0,18,2,1,0.0670103058218956,0.237113401293755,0,1,1,0,113
"North Carolina",2009,81,52,71,0,0.197999998927116,0,71,60,1,0,7,0,0,0.212121218442917,0,3,1,0,113
"Wisconsin",2009,46,42,25,0,0.241999998688698,-0.200000002980232,73,2,1,0,17,0,0.099200002849102,0.332800000905991,0.0321782194077969,4,1,0,113
"Maryland",2009,5,8,16,0,0.188999995589256,-0.5,95,52,1,6,4,1,0.121439278125763,0.364317834377289,0.0352941192686558,4,1,0,113
"Hawaii",2010,1,9,28,1,0.252000004053116,0.200000002980232,50,89,1,0,10,0,0,0,0,3,1,0,113
"Pennsylvania",2010,42,10,10,0,0.33899998664856,-0.300000011920929,90,48,0,11,2,1,0.0670103058218956,0.237113401293755,0,6,1,0,113
"North Carolina",2010,20,35,14,0,0.197999998927116,0,32,43,1,0,14,0,0,0.212121218442917,0,1,1,0,113
"Wisconsin",2010,84.5,49.7000007629395,64.3099975585938,0,0.241999998688698,-0.200000002980232,95.5199966430664,70.1999969482422,1,0,18.5599994659424,0,0.099200002849102,0.332800000905991,0.0321782194077969,12,1,0,113
"Maryland",2010,7,8,10,0,0.188999995589256,-0.5,80,31,1,22,15,1,0.121439278125763,0.364317834377289,0.0352941192686558,4,1,0,113
"Hawaii",2011,49,49,64,1,0.252000004053116,0.200000002980232,72,57,1,0,11,0,0,0,0,2,1,0,113
"Pennsylvania",2011,56,29,19,0,0.33899998664856,-0.300000011920929,93,61,0,13,1,1,0.0670103058218956,0.237113401293755,0,1,1,0,113
"North Carolina",2011,88,15,52,0,0.197999998927116,0,83,51,1,0,17,0,0,0.212121218442917,0,1,1,0,113
"Wisconsin",2011,84,3,61,0,0.241999998688698,-0.200000002980232,31,24,1,0,14,0,0.099200002849102,0.332800000905991,0.0321782194077969,10,1,0,113
"Maryland",2011,93.0999984741211,61.2999992370605,32.7700004577637,0,0.188999995589256,-0.5,121.889999389648,87.1999969482422,1,24.1480388641357,25.2199993133545,1,0.121439278125763,0.364317834377289,0.0352941192686558,13,1,0,113
"Iowa",2002,51.5999984741211,41.5,64.9499969482422,0,0.164000004529953,0.600000023841858,91.5599975585938,61.0999984741211,0,0,11.6099996566772,0,0.211267605423927,0.260563373565674,0,3,1,0,136
"Alabama",2002,67.3000030517578,33.7999992370605,73.9899978637695,0,0.0670000016689301,0.699999988079071,81.8300018310547,55.4000015258789,1,60.6189041137695,11.3800001144409,0,0,0.401408463716507,0,3,1,0,136
"Alaska",2002,50,30.7999992370605,65.4400024414062,0,0.23199999332428,0.899999976158142,105.379997253418,65.5999984741211,0,99.32666015625,9.67000007629395,0,0,0.295774638652802,0,3,1,0,136
"Arkansas",2002,41.9000015258789,43.5,100,0,0.104000002145767,0.600000023841858,77.0599975585938,52.5,0,44.4704895019531,11.6800003051758,1,0.0985915511846542,0.232394367456436,0,3,1,0,136
"California",2002,92.4000015258789,56.2999992370605,64.4800033569336,0,0.569999992847443,1.29999995231628,108.160003662109,94.4000015258789,1,64.619010925293,15,1,0.16901408135891,0.126760557293892,0,3,1,0,136
"Colorado",2002,26,48.0999984741211,64.9899978637695,0,0.172000005841255,1.89999997615814,111.589996337891,84.5,0,98.9048614501953,11.9300003051758,0,0.0774647891521454,0.218309864401817,0,3,1,0,136
"Connecticut",2002,54.2999992370605,60.7999992370605,77.4100036621094,0,0.178000003099442,1.29999995231628,137.360000610352,87.6999969482422,0,0,16.1800003051758,1,0.0915492996573448,0.197183102369308,0.0555555559694767,3,1,0,136
"Delaware",2002,69.1999969482422,52.2000007629395,73.9700012207031,0,0.150999993085861,0.5,105.23999786377,80.0999984741211,0,0,13.8900003433228,1,0.0915492996573448,0.302816897630692,0,3,1,0,136
"Florida",2002,7,46.0999984741211,72.4100036621094,0,0.248999997973442,1,96.7600021362305,89.3000030517578,0,4.68890905380249,15.1099996566772,0,0,0,0,3,1,0,136
"Georgia",2002,72.6999969482422,35.7999992370605,100,0,0.10700000077486,0.800000011920929,93.7900009155273,71.5999984741211,1,0,11.8500003814697,0,0,0.267605632543564,0,3,1,0,136
"Hawaii",2002,90.5999984741211,76.4000015258789,68.6900024414062,0,0.252000004053116,-0.200000002980232,96.0299987792969,91.5,1,0,17.6800003051758,0,0,0,0.194444447755814,3,1,0,136
"Idaho",2002,5.40000009536743,16.3999996185303,83.3899993896484,0,0.109999999403954,0.5,82.7200012207031,66.4000015258789,0,0,12.3699998855591,0,0.0915492996573448,0,0,3,1,0,136
"Illinois",2002,28.2999992370605,55.4000015258789,100,0,0.236000001430511,1.10000002384186,107.339996337891,87.8000030517578,0,43.0678329467773,12.5799999237061,1,0.126760557293892,0.260563373565674,0.069444440305233,3,1,0,136
"Indiana",2002,57.0999984741211,42.7999992370605,78.7399978637695,0,0.105999998748302,1,90.4499969482422,70.8000030517578,0,93.855339050293,10.1700000762939,0,0.0492957755923271,0.394366204738617,0,3,1,0,136
"Kansas",2002,6.69999980926514,30.7000007629395,74.0800018310547,0,0.0670000016689301,0.800000011920929,94.4800033569336,71.4000015258789,0,86.1160736083984,12.1999998092651,0,0,0,0,3,1,0,136
"Kentucky",2002,9.89999961853027,8.39999961853027,100,0,0.0869999974966049,0.5,82.129997253418,55.7999992370605,0,98.08056640625,10.9300003051758,0,0.0492957755923271,0.0774647891521454,0,3,1,0,136
"Louisiana",2002,37.7999992370605,31.7000007629395,81.7699966430664,0,0.143999993801117,0.5,81.8399963378906,72.5999984741211,0,87.5097122192383,8.69999980926514,0,0.0985915511846542,0.232394367456436,0,3,1,0,136
"Maine",2002,77.0999984741211,65.4000015258789,64.4400024414062,0,0.0979999974370003,0.699999988079071,91.629997253418,40.2000007629395,0,0,12.25,1,0,0.0915492996573448,0.0416666679084301,3,1,0,136
"Maryland",2002,97.5,67,36.5499992370605,0,0.188999995589256,0.400000005960464,117.819999694824,86.0999984741211,1,43.2851257324219,13.7700004577637,1,0,0.126760557293892,0,3,1,0,136
"Massachusetts",2002,62.2000007629395,79,100,0,0.331999987363815,1.60000002384186,125.779998779297,91.4000015258789,0,0,15.8699998855591,1,0.0985915511846542,0.302816897630692,0.0555555559694767,3,1,0,136
"Michigan",2002,13.3999996185303,54.9000015258789,66.3899993896484,0,0.515999972820282,1,96.129997253418,74.6999969482422,0,44.2242889404297,12.3699998855591,1,0.0915492996573448,0.0774647891521454,0,3,1,0,136
"Minnesota",2002,54.0999984741211,53,63.0999984741211,0,0.179000005125999,0.699999988079071,108.230003356934,70.9000015258789,0,0,11.8800001144409,0,0.126760557293892,0.225352108478546,0.0416666679084301,3,1,0,136
"Mississippi",2002,67.1999969482422,36,100,0,0.127000004053116,1.10000002384186,73.4800033569336,48.7999992370605,1,64.622428894043,12.3100004196167,0,0,0.471830993890762,0,3,1,0,136
"Missouri",2002,28.7000007629395,48.0999984741211,83.2799987792969,0,0.197999998927116,0.699999988079071,93.0299987792969,69.4000015258789,0,4.58430480957031,12.8699998855591,0,0.0845070406794548,0.309859156608582,0,3,1,0,136
"Montana",2002,14.1999998092651,44.5,62.4099998474121,0,0.0729999989271164,0,81.4300003051758,54.0999984741211,0,88.8180236816406,11.5299997329712,1,0,0.0774647891521454,0,3,1,0,136
"Nevada",2002,36.7999992370605,47.7999992370605,65.2399978637695,0,0.160999998450279,0.400000005960464,99.120002746582,91.5,0,7.49414539337158,16.2199993133545,0,0.0774647891521454,0.140845075249672,0.069444440305233,3,1,0,136
"Nebraska",2002,15.8000001907349,25.2999992370605,100,0,0.172000005841255,0.600000023841858,96.0299987792969,69.8000030517578,0,8.94519138336182,11.960000038147,0,0.035211268812418,0.0774647891521454,0,3,1,0,136
"New Hampshire",2002,52.9000015258789,42.0999984741211,26.5,0,0.034000001847744,1.10000002384186,111.910003662109,59.2999992370605,0,0,15.9200000762939,1,0.16901408135891,0.295774638652802,0,3,1,0,136
"New Jersey",2002,79.1999969482422,56.5999984741211,36.25,0,0.319999992847443,1.5,126.860000610352,94.4000015258789,0,0,13.1599998474121,1,0,0.16901408135891,0.152777776122093,3,1,0,136
"New Mexico",2002,50.0999984741211,53.2000007629395,72.1800003051758,0,0.0930000022053719,0.600000023841858,79.3399963378906,75,0,99.6797943115234,13.1899995803833,0,0.1760563403368,0.295774638652802,0,3,1,0,136
"New York",2002,34,60.7999992370605,77.120002746582,0,0.514999985694885,1.29999995231628,112.599998474121,87.5,0,4.74090385437012,15.7799997329712,1,0.281690150499344,0.232394367456436,0,3,1,0,136
"North Carolina",2002,76.9000015258789,44,60.3400001525879,0,0.149000003933907,1,90.3000030517578,60.2000007629395,1,0,14.1300001144409,0,0,0.16901408135891,0,3,1,0,136
"North Dakota",2002,14.8000001907349,60.7999992370605,30.4699993133545,0,0.0579999983310699,0.699999988079071,86.2799987792969,55.9000015258789,0,96.5230331420898,8.77000045776367,0,0.070422537624836,0.0774647891521454,0,3,1,0,136
"Ohio",2002,10.1000003814697,44.2999992370605,66.6900024414062,0,0.314999997615814,1.29999995231628,94.8199996948242,77.4000015258789,0,81.035774230957,12.8800001144409,1,0,0.0774647891521454,0,3,1,0,136
"Oklahoma",2002,31,31.2999992370605,100,0,0.187999993562698,1.10000002384186,83.1800003051758,65.3000030517578,0,98.1542358398438,11.8100004196167,0,0.0985915511846542,0.232394367456436,0,3,1,0,136
"Oregon",2002,66.9000015258789,61.5999984741211,70.6699981689453,0,0.152999997138977,1.20000004768372,94.6500015258789,78.6999969482422,0,0.224159404635429,13.8000001907349,1,0.0563380271196365,0.471830993890762,0,3,1,0,136
"Pennsylvania",2002,19.2000007629395,51.9000015258789,88.5999984741211,0,0.282999992370605,0.800000011920929,99.8600006103516,77.0999984741211,0,68.2111663818359,13.4300003051758,1,0.0915492996573448,0.0774647891521454,0,3,1,0,136
"Rhode Island",2002,70.6999969482422,79.5999984741211,100,0,0.112999998033047,0.600000023841858,102.160003662109,90.9000015258789,0,0,15.8000001907349,1,0.190140843391418,0.267605632543564,0,3,1,0,136
"South Carolina",2002,57.5,49.5999984741211,100,0,0.135000005364418,0.800000011920929,82.75,60.5,0,0,12.4700002670288,0,0,0.394366204738617,0,3,1,0,136
"South Dakota",2002,11.5,46.2999992370605,39.6599998474121,0,0.0649999976158142,0.200000002980232,89.2699966430664,51.9000015258789,0,12.6382303237915,12.5299997329712,0,0.105633802711964,0.0774647891521454,0,3,1,0,136
"Tennessee",2002,33.7999992370605,38.7999992370605,100,0,0.116999998688698,0.600000023841858,89.4599990844727,63.5999984741211,0,16.2203235626221,12.0500001907349,0,0,0.232394367456436,0,3,1,0,136
"Texas",2002,63,43.5,100,0,0.215000003576279,1.39999997615814,92.0100021362305,82.5,0,94.3724746704102,9.84000015258789,1,0,0.295774638652802,0.125,3,1,0,136
"Utah",2002,8.60000038146973,31.2000007629395,62.7599983215332,0,0.0670000016689301,1.39999997615814,81.8099975585938,88.1999969482422,0,98.879638671875,11.3999996185303,0,0.16901408135891,0,0,3,1,0,136
"Vermont",2002,96.4000015258789,96,39.1300010681152,0,0.116999998688698,0.699999988079071,95.2799987792969,38.2000007629395,0,0,17.1499996185303,0,0.0915492996573448,0.126760557293892,0,3,1,0,136
"Virginia",2002,51.2000007629395,47.5999984741211,77.6500015258789,0,0.150000005960464,1,107.169998168945,73,0,70.6482162475586,12.9799995422363,1,0,0.295774638652802,0,3,1,0,136
"Washington",2002,72.0999984741211,50.5999984741211,64.1399993896484,0,0.197999998927116,1.10000002384186,105.230003356934,82,1,8.50330638885498,12.9799995422363,0,0,0.267605632543564,0,3,1,0,136
"West Virginia",2002,52.5999984741211,63.0999984741211,47.7099990844727,0,0.11599999666214,0.699999988079071,77.1999969482422,46.0999984741211,1,99.6244659423828,10.5900001525879,0,0,0.295774638652802,0,3,1,0,136
"Wisconsin",2002,25.8999996185303,49.7999992370605,72.5800018310547,0,0.458999991416931,0.899999976158142,97.8300018310547,68.3000030517578,0,0,12.4200000762939,0,0.154929578304291,0.126760557293892,0.138888895511627,3,1,0,136
"Wyoming",2002,8.69999980926514,26.5,100,0,0.0570000000298023,0.300000011920929,101.300003051758,65.0999984741211,0,99.8496856689453,9.97000026702881,0,0,0,0,3,1,0,136
"Iowa",2003,57.4000015258789,47.9000015258789,69.129997253418,0,0.170000001788139,0.5,91.0299987792969,61.0999984741211,0,0,12.6499996185303,0,0.167597770690918,0.374301671981812,0,4,1,0,136
"Alabama",2003,30.2000007629395,28.7000007629395,80.3600006103516,0,0.130999997258186,0,82.5500030517578,55.4000015258789,0,59.6607704162598,12.0799999237061,0,0,0.273743003606796,0,4,1,0,136
"Alaska",2003,19.2000007629395,37.0999984741211,69.7699966430664,0,0.226999998092651,0.600000023841858,104.220001220703,65.5999984741211,0,99.2744903564453,10.9899997711182,0,0,0.173184365034103,0,4,1,0,136
"Arkansas",2003,45.4000015258789,50.4000015258789,100,0,0.105999998748302,0.5,78.6699981689453,52.5,0,45.4431419372559,12.3900003433228,1,0.0782122910022736,0.329608947038651,0,4,1,0,136
"California",2003,92.5,55.5999984741211,66.5599975585938,1,0.625999987125397,0.100000001490116,108.300003051758,94.4000015258789,1,62.4315299987793,16.75,1,0.162011176347733,0.100558660924435,0.125,4,1,0,136
"Colorado",2003,22.3999996185303,47.5,65,0,0.202000007033348,0.400000005960464,109.339996337891,84.5,0,98.9203872680664,13.0699996948242,0,0.128491625189781,0.173184365034103,0,4,1,0,136
"Connecticut",2003,57.4000015258789,64.0999984741211,69.6800003051758,0,0.189999997615814,1.10000002384186,134.929992675781,87.6999969482422,0,0,17.4699993133545,1,0.0949720665812492,0.324022352695465,0.0416666679084301,4,1,0,136
"Delaware",2003,67.3000030517578,54.9000015258789,74.3199996948242,0,0.148000001907349,0.200000002980232,104.540000915527,80.0999984741211,0,0,14.9099998474121,1,0.0726256966590881,0.234636873006821,0,4,1,0,136
"Florida",2003,7.40000009536743,43.9000015258789,82.1900024414062,0,0.223000004887581,-0.400000005960464,96.7399978637695,89.3000030517578,0,4.37290668487549,16.4599990844727,0,0,0,0,4,1,0,136
"Georgia",2003,29,39.2000007629395,100,0,0.11599999666214,0,93.0699996948242,71.5999984741211,0,0,13.0699996948242,0,0,0.273743003606796,0,4,1,0,136
"Hawaii",2003,68.8000030517578,77.9000015258789,68.4199981689453,0,0.224999994039536,-0.100000001490116,96.5999984741211,91.5,0,0,19.2000007629395,0,0,0.234636873006821,0.14583332836628,4,1,0,136
"Idaho",2003,8.5,22.5,64.9400024414062,0,0.137999996542931,-0.200000002980232,81.9100036621094,66.4000015258789,0,0,12.9700002670288,0,0.100558660924435,0,0,4,1,0,136
"Illinois",2003,86,57.4000015258789,85.3899993896484,0,0.261000007390976,0.200000002980232,107.5,87.8000030517578,0,40.7749938964844,13.6199998855591,1,0.100558660924435,0.324022352695465,0.0520833320915699,4,1,0,136
"Indiana",2003,62.5999984741211,46.0999984741211,86.2600021362305,0,0.101999998092651,0.100000001490116,91.3000030517578,70.8000030517578,0,93.5690231323242,11.1099996566772,0,0.0391061455011368,0.307262569665909,0,4,1,0,136
"Kansas",2003,48.7999992370605,35.7999992370605,100,0,0.125,0.5,95.4100036621094,71.4000015258789,0,85.122314453125,13.4300003051758,0,0,0.229050278663635,0,4,1,0,136
"Kentucky",2003,55.7999992370605,33.4000015258789,100,0,0.148000001907349,0.600000023841858,81.5800018310547,55.7999992370605,0,97.7976684570312,11.8299999237061,0,0.0391061455011368,0.402234643697739,0,4,1,0,136
"Louisiana",2003,36.9000015258789,33.7000007629395,81.7699966430664,0,0.12899999320507,0.300000011920929,81.8399963378906,72.5999984741211,0,87.3208999633789,10.3699998855591,0,0.0782122910022736,0.139664798974991,0,4,1,0,136
"Maine",2003,89.1999969482422,66.0999984741211,61.2700004577637,0,0.0890000015497208,0.600000023841858,92.4300003051758,40.2000007629395,1,0,13.5900001525879,1,0,0.262569844722748,0.03125,4,1,0,136
"Maryland",2003,55.2000007629395,61.9000015258789,33.8400001525879,0,0.194000005722046,0,118.139999389648,86.0999984741211,0,38.7558326721191,14.9399995803833,1,0,0.402234643697739,0,4,1,0,136
"Massachusetts",2003,69.9000015258789,81.3000030517578,100,0,0.384999990463257,0.5,124.680000305176,91.4000015258789,0,0,17.8799991607666,1,0.0782122910022736,0.212290495634079,0.0520833320915699,4,1,0,136
"Michigan",2003,72.5,53.2000007629395,67.8000030517578,0,0.342000007629395,0.899999976158142,96.9199981689453,74.6999969482422,0,42.0983123779297,13.0699996948242,1,0.0726256966590881,0.212290495634079,0,4,1,0,136
"Minnesota",2003,25,52.7999992370605,59.5,0,0.168999999761581,0.400000005960464,109.160003662109,70.9000015258789,0,0,13.0900001525879,0,0.100558660924435,0.173184365034103,0.03125,4,1,0,136
"Mississippi",2003,85.5,38.2999992370605,100,1,0.10700000077486,-0.300000011920929,74.2200012207031,48.7999992370605,1,65.9090881347656,13.3299999237061,0,0,0.324022352695465,0,4,1,0,136
"Missouri",2003,51.0999984741211,43.9000015258789,72.9499969482422,0,0.17399999499321,0.400000005960464,93.5699996948242,69.4000015258789,0,8.22959899902344,13.7600002288818,0,0.0670391023159027,0.229050278663635,0,4,1,0,136
"Montana",2003,16,44.5999984741211,61.9599990844727,1,0.0759999975562096,-0.200000002980232,83.3399963378906,54.0999984741211,0,89.6270294189453,13.0799999237061,1,0,0.134078204631805,0,4,1,0,136
"Nevada",2003,24.1000003814697,43.7999992370605,64.4800033569336,0,0.137999996542931,-0.5,100.620002746582,91.5,0,7.94520568847656,16.8099994659424,0,0.150837987661362,0.173184365034103,0.0833333358168602,4,1,0,136
